DateUnix;DateLong;Close;Deflator
36580;2000-02-24;4617.649902;1.670319396
36581;2000-02-25;4590.5;1.680198278
36582;2000-02-26;4590.5;1.680198278
36583;2000-02-27;4590.5;1.680198278
36584;2000-02-28;4577.850098;1.684841144
36585;2000-02-29;4696.689941;1.642209789
36586;2000-03-01;4784.080078;1.612211767
36587;2000-03-02;4754.509766;1.622238795
36588;2000-03-03;4914.790039;1.569334627
36589;2000-03-04;4914.790039;1.569334627
36590;2000-03-05;4914.790039;1.569334627
36591;2000-03-06;4904.850098;1.572514968
36592;2000-03-07;4847.839844;1.591007633
36593;2000-03-08;4897.259766;1.574952231
36594;2000-03-09;5046.859863;1.528267161
36595;2000-03-10;5048.620117;1.527734315
36596;2000-03-11;5048.620117;1.527734315
36597;2000-03-12;5048.620117;1.527734315
36598;2000-03-13;4907.240234;1.571749054
36599;2000-03-14;4706.629883;1.638741602
36600;2000-03-15;4582.620117;1.683087404
36601;2000-03-16;4717.390137;1.635003672
36602;2000-03-17;4798.129883;1.607490915
36603;2000-03-18;4798.129883;1.607490915
36604;2000-03-19;4798.129883;1.607490915
36605;2000-03-20;4610;1.673091149
36606;2000-03-21;4711.680176;1.63698509
36607;2000-03-22;4864.75;1.585477197
36608;2000-03-23;4940.609863;1.561133222
36609;2000-03-24;4963.029785;1.554080981
36610;2000-03-25;4963.029785;1.554080981
36611;2000-03-26;4963.029785;1.554080981
36612;2000-03-27;4958.560059;1.555481854
36613;2000-03-28;4833.890137;1.595598985
36614;2000-03-29;4644.669922;1.660602438
36615;2000-03-30;4457.890137;1.730179515
36616;2000-03-31;4572.830078;1.68669075
36617;2000-04-01;4572.830078;1.68669075
36618;2000-04-02;4572.830078;1.68669075
36619;2000-04-03;4223.680176;1.826120794
36620;2000-04-04;4148.890137;1.859039391
36621;2000-04-05;4169.220215;1.849974287
36622;2000-04-06;4267.560059;1.807344264
36623;2000-04-07;4446.450195;1.734630966
36624;2000-04-08;4446.450195;1.734630966
36625;2000-04-09;4446.450195;1.734630966
36626;2000-04-10;4188.200195;1.84159062
36627;2000-04-11;4055.899902;1.901661871
36628;2000-04-12;3769.629883;2.046076255
36629;2000-04-13;3676.780029;2.09774589
36630;2000-04-14;3321.290039;2.322275412
36631;2000-04-15;3321.290039;2.322275412
36632;2000-04-16;3321.290039;2.322275412
36633;2000-04-17;3539.159912;2.17931667
36634;2000-04-18;3793.570068;2.033164027
36635;2000-04-19;3706.409912;2.080976033
36636;2000-04-20;3643.879883;2.116686181
36637;2000-04-21;3643.879883;2.116686181
36638;2000-04-22;3643.879883;2.116686181
36639;2000-04-23;3643.879883;2.116686181
36640;2000-04-24;3482.47998;2.214786658
36641;2000-04-25;3711.22998;2.078273305
36642;2000-04-26;3630.090088;2.124726937
36643;2000-04-27;3774.030029;2.043690733
36644;2000-04-28;3860.659912;1.997832073
36645;2000-04-29;3860.659912;1.997832073
36646;2000-04-30;3860.659912;1.997832073
36647;2000-05-01;3958.080078;1.948659462
36648;2000-05-02;3785.449951;2.037525339
36649;2000-05-03;3707.310059;2.080470765
36650;2000-05-04;3720.23999;2.073239956
36651;2000-05-05;3816.820068;2.020779093
36652;2000-05-06;3816.820068;2.020779093
36653;2000-05-07;3816.820068;2.020779093
36654;2000-05-08;3669.379883;2.101976476
36655;2000-05-09;3585.01001;2.151444535
36656;2000-05-10;3384.72998;2.278749041
36657;2000-05-11;3499.580078;2.203964482
36658;2000-05-12;3529.060059;2.185553679
36659;2000-05-13;3529.060059;2.185553679
36660;2000-05-14;3529.060059;2.185553679
36661;2000-05-15;3607.649902;2.137943094
36662;2000-05-16;3717.570068;2.074728937
36663;2000-05-17;3644.959961;2.116058963
36664;2000-05-18;3538.709961;2.179593773
36665;2000-05-19;3390.399902;2.274938184
36666;2000-05-20;3390.399902;2.274938184
36667;2000-05-21;3390.399902;2.274938184
36668;2000-05-22;3364.209961;2.292648284
36669;2000-05-23;3164.550049;2.437297586
36670;2000-05-24;3270.610107;2.358260368
36671;2000-05-25;3205.350098;2.406273873
36672;2000-05-26;3205.110107;2.406454049
36673;2000-05-27;3205.110107;2.406454049
36674;2000-05-28;3205.110107;2.406454049
36675;2000-05-29;3205.110107;2.406454049
36676;2000-05-30;3459.47998;2.229511441
36677;2000-05-31;3400.909912;2.267907823
36678;2000-06-01;3582.5;2.152951904
36679;2000-06-02;3813.379883;2.022602109
36680;2000-06-03;3813.379883;2.022602109
36681;2000-06-04;3813.379883;2.022602109
36682;2000-06-05;3821.76001;2.018167068
36683;2000-06-06;3756.370117;2.053298784
36684;2000-06-07;3839.26001;2.00896792
36685;2000-06-08;3825.560059;2.01616236
36686;2000-06-09;3874.840088;1.990520904
36687;2000-06-10;3874.840088;1.990520904
36688;2000-06-11;3874.840088;1.990520904
36689;2000-06-12;3767.909912;2.047010246
36690;2000-06-13;3851.060059;2.002812233
36691;2000-06-14;3797.409912;2.031108143
36692;2000-06-15;3845.73999;2.005582857
36693;2000-06-16;3860.560059;1.997883747
36694;2000-06-17;3860.560059;1.997883747
36695;2000-06-18;3860.560059;1.997883747
36696;2000-06-19;3989.830078;1.933152551
36697;2000-06-20;4013.360107;1.921818623
36698;2000-06-21;4064.01001;1.897866928
36699;2000-06-22;3936.840088;1.959172845
36700;2000-06-23;3845.340088;2.00579143
36701;2000-06-24;3845.340088;2.00579143
36702;2000-06-25;3845.340088;2.00579143
36703;2000-06-26;3912.120117;1.971552499
36704;2000-06-27;3858.959961;1.998712159
36705;2000-06-28;3940.340088;1.957432613
36706;2000-06-29;3877.22998;1.989293964
36707;2000-06-30;3966.110107;1.944714087
36708;2000-07-01;3966.110107;1.944714087
36709;2000-07-02;3966.110107;1.944714087
36710;2000-07-03;3991.929932;1.932135665
36711;2000-07-04;3991.929932;1.932135665
36712;2000-07-05;3863.100098;1.996570112
36713;2000-07-06;3960.570068;1.94743435
36714;2000-07-07;4023.199951;1.917118286
36715;2000-07-08;4023.199951;1.917118286
36716;2000-07-09;4023.199951;1.917118286
36717;2000-07-10;3980.290039;1.93778597
36718;2000-07-11;3956.419922;1.94947714
36719;2000-07-12;4099.589844;1.881395576
36720;2000-07-13;4174.859863;1.847475232
36721;2000-07-14;4246.180176;1.816444398
36722;2000-07-15;4246.180176;1.816444398
36723;2000-07-16;4246.180176;1.816444398
36724;2000-07-17;4274.669922;1.804338191
36725;2000-07-18;4177.169922;1.846453541
36726;2000-07-19;4055.629883;1.901788481
36727;2000-07-20;4184.560059;1.843192614
36728;2000-07-21;4094.449951;1.883757351
36729;2000-07-22;4094.449951;1.883757351
36730;2000-07-23;4094.449951;1.883757351
36731;2000-07-24;3981.570068;1.937162994
36732;2000-07-25;4029.570068;1.914087623
36733;2000-07-26;3987.719971;1.934175482
36734;2000-07-27;3842.22998;2.007415026
36735;2000-07-28;3663;2.105637509
36736;2000-07-29;3663;2.105637509
36737;2000-07-30;3663;2.105637509
36738;2000-07-31;3766.98999;2.047510138
36739;2000-08-01;3685.52002;2.092771211
36740;2000-08-02;3658.459961;2.108250542
36741;2000-08-03;3759.879883;2.051382075
36742;2000-08-04;3787.360107;2.036497713
36743;2000-08-05;3787.360107;2.036497713
36744;2000-08-06;3787.360107;2.036497713
36745;2000-08-07;3862.98999;1.996627021
36746;2000-08-08;3848.550049;2.004118459
36747;2000-08-09;3853.5;2.001544101
36748;2000-08-10;3759.98999;2.051322002
36749;2000-08-11;3789.469971;2.035363851
36750;2000-08-12;3789.469971;2.035363851
36751;2000-08-13;3789.469971;2.035363851
36752;2000-08-14;3849.689941;2.003525041
36753;2000-08-15;3851.659912;2.002500317
36754;2000-08-16;3861.199951;1.99755265
36755;2000-08-17;3940.870117;1.957169347
36756;2000-08-18;3930.340088;1.962412927
36757;2000-08-19;3930.340088;1.962412927
36758;2000-08-20;3930.340088;1.962412927
36759;2000-08-21;3953.149902;1.951089735
36760;2000-08-22;3958.209961;1.948595519
36761;2000-08-23;4011.01001;1.922944639
36762;2000-08-24;4053.280029;1.902891026
36763;2000-08-25;4042.679932;1.907880496
36764;2000-08-26;4042.679932;1.907880496
36765;2000-08-27;4042.679932;1.907880496
36766;2000-08-28;4070.590088;1.894799041
36767;2000-08-29;4082.169922;1.889424091
36768;2000-08-30;4103.810059;1.879460814
36769;2000-08-31;4206.350098;1.833644375
36770;2000-09-01;4234.330078;1.821527858
36771;2000-09-02;4234.330078;1.821527858
36772;2000-09-03;4234.330078;1.821527858
36773;2000-09-04;4234.330078;1.821527858
36774;2000-09-05;4143.180176;1.861601443
36775;2000-09-06;4013.340088;1.921828209
36776;2000-09-07;4098.350098;1.881964696
36777;2000-09-08;3978.409912;1.938701734
36778;2000-09-09;3978.409912;1.938701734
36779;2000-09-10;3978.409912;1.938701734
36780;2000-09-11;3896.350098;1.979532126
36781;2000-09-12;3849.51001;2.003618688
36782;2000-09-13;3893.889893;1.980782818
36783;2000-09-14;3913.860107;1.970676004
36784;2000-09-15;3835.22998;2.011078928
36785;2000-09-16;3835.22998;2.011078928
36786;2000-09-17;3835.22998;2.011078928
36787;2000-09-18;3726.52002;2.069746078
36788;2000-09-19;3865.639893;1.995258329
36789;2000-09-20;3897.439941;1.978978589
36790;2000-09-21;3828.870117;2.014419387
36791;2000-09-22;3803.76001;2.027717357
36792;2000-09-23;3803.76001;2.027717357
36793;2000-09-24;3803.76001;2.027717357
36794;2000-09-25;3741.219971;2.061613659
36795;2000-09-26;3689.100098;2.090740286
36796;2000-09-27;3656.300049;2.109495964
36797;2000-09-28;3778.320068;2.041370253
36798;2000-09-29;3672.820068;2.100007638
36799;2000-09-30;3672.820068;2.100007638
36800;2000-10-01;3672.820068;2.100007638
36801;2000-10-02;3568.899902;2.161156213
36802;2000-10-03;3455.830078;2.231866157
36803;2000-10-04;3523.100098;2.189250938
36804;2000-10-05;3472.100098;2.221407787
36805;2000-10-06;3361.01001;2.294831069
36806;2000-10-07;3361.01001;2.294831069
36807;2000-10-08;3361.01001;2.294831069
36808;2000-10-09;3355.560059;2.298558232
36809;2000-10-10;3240.540039;2.380143464
36810;2000-10-11;3168.48999;2.434266865
36811;2000-10-12;3074.679932;2.508537593
36812;2000-10-13;3316.77002;2.325440157
36813;2000-10-14;3316.77002;2.325440157
36814;2000-10-15;3316.77002;2.325440157
36815;2000-10-16;3290.280029;2.344162238
36816;2000-10-17;3213.959961;2.399827717
36817;2000-10-18;3171.560059;2.431910496
36818;2000-10-19;3418.600098;2.25617211
36819;2000-10-20;3483.139893;2.214367046
36820;2000-10-21;3483.139893;2.214367046
36821;2000-10-22;3483.139893;2.214367046
36822;2000-10-23;3468.689941;2.223591709
36823;2000-10-24;3419.790039;2.255387058
36824;2000-10-25;3229.570068;2.388228164
36825;2000-10-26;3272.179932;2.357128995
36826;2000-10-27;3278.360107;2.352685472
36827;2000-10-28;3278.360107;2.352685472
36828;2000-10-29;3278.360107;2.352685472
36829;2000-10-30;3191.399902;2.416792139
36830;2000-10-31;3369.629883;2.288960646
36831;2000-11-01;3333.389893;2.313845797
36832;2000-11-02;3429.02002;2.249316175
36833;2000-11-03;3451.580078;2.234614299
36834;2000-11-04;3451.580078;2.234614299
36835;2000-11-05;3451.580078;2.234614299
36836;2000-11-06;3416.209961;2.257750631
36837;2000-11-07;3415.790039;2.258028189
36838;2000-11-08;3231.699951;2.38665418
36839;2000-11-09;3200.350098;2.410033265
36840;2000-11-10;3028.98999;2.546376918
36841;2000-11-11;3028.98999;2.546376918
36842;2000-11-12;3028.98999;2.546376918
36843;2000-11-13;2966.719971;2.599824139
36844;2000-11-14;3138.27002;2.457707637
36845;2000-11-15;3165.48999;2.43657387
36846;2000-11-16;3031.879883;2.543949791
36847;2000-11-17;3027.189941;2.547891062
36848;2000-11-18;3027.189941;2.547891062
36849;2000-11-19;3027.189941;2.547891062
36850;2000-11-20;2875.639893;2.682168311
36851;2000-11-21;2871.449951;2.686082058
36852;2000-11-22;2755.340088;2.799273392
36853;2000-11-23;2755.340088;2.799273392
36854;2000-11-24;2904.379883;2.655627193
36855;2000-11-25;2904.379883;2.655627193
36856;2000-11-26;2904.379883;2.655627193
36857;2000-11-27;2880.48999;2.677652143
36858;2000-11-28;2734.97998;2.820112122
36859;2000-11-29;2706.929932;2.849334999
36860;2000-11-30;2597.929932;2.968883071
36861;2000-12-01;2645.290039;2.915729497
36862;2000-12-02;2645.290039;2.915729497
36863;2000-12-03;2645.290039;2.915729497
36864;2000-12-04;2615.75;2.948657247
36865;2000-12-05;2889.800049;2.66902556
36866;2000-12-06;2796.5;2.75807266
36867;2000-12-07;2752.659912;2.801998954
36868;2000-12-08;2917.429932;2.643748222
36869;2000-12-09;2917.429932;2.643748222
36870;2000-12-10;2917.429932;2.643748222
36871;2000-12-11;3015.100098;2.558107507
36872;2000-12-12;2931.77002;2.630816927
36873;2000-12-13;2822.77002;2.732404744
36874;2000-12-14;2728.51001;2.826799303
36875;2000-12-15;2653.27002;2.906960142
36876;2000-12-16;2653.27002;2.906960142
36877;2000-12-17;2653.27002;2.906960142
36878;2000-12-18;2624.52002;2.9388041
36879;2000-12-19;2511.709961;3.070796515
36880;2000-12-20;2332.780029;3.306334116
36881;2000-12-21;2340.120117;3.295963373
36882;2000-12-22;2517.02002;3.064318175
36883;2000-12-23;2517.02002;3.064318175
36884;2000-12-24;2517.02002;3.064318175
36885;2000-12-25;2517.02002;3.064318175
36886;2000-12-26;2493.52002;3.093197621
36887;2000-12-27;2539.350098;3.037371728
36888;2000-12-28;2557.76001;3.015509729
36889;2000-12-29;2470.52002;3.121994614
36890;2000-12-30;2470.52002;3.121994614
36891;2000-12-31;2470.52002;3.121994614
36892;2001-01-01;2470.52002;3.121994614
36893;2001-01-02;2291.860107;3.365366922
36894;2001-01-03;2616.689941;2.94759806
36895;2001-01-04;2566.830078;3.004854221
36896;2001-01-05;2407.649902;3.203518165
36897;2001-01-06;2407.649902;3.203518165
36898;2001-01-07;2407.649902;3.203518165
36899;2001-01-08;2395.919922;3.219201996
36900;2001-01-09;2441.300049;3.159361832
36901;2001-01-10;2524.179932;3.055626145
36902;2001-01-11;2640.570068;2.920941311
36903;2001-01-12;2626.5;2.93658869
36904;2001-01-13;2626.5;2.93658869
36905;2001-01-14;2626.5;2.93658869
36906;2001-01-15;2626.5;2.93658869
36907;2001-01-16;2618.550049;2.945504211
36908;2001-01-17;2682.780029;2.8749842
36909;2001-01-18;2768.48999;2.785977274
36910;2001-01-19;2770.379883;2.784076741
36911;2001-01-20;2770.379883;2.784076741
36912;2001-01-21;2770.379883;2.784076741
36913;2001-01-22;2757.909912;2.796665026
36914;2001-01-23;2840.389893;2.715454739
36915;2001-01-24;2859.149902;2.69763757
36916;2001-01-25;2754.280029;2.800350768
36917;2001-01-26;2781.300049;2.773145673
36918;2001-01-27;2781.300049;2.773145673
36919;2001-01-28;2781.300049;2.773145673
36920;2001-01-29;2838.340088;2.717415798
36921;2001-01-30;2838.350098;2.717406214
36922;2001-01-31;2772.72998;2.781717026
36923;2001-02-01;2782.790039;2.771660846
36924;2001-02-02;2660.5;2.8990604
36925;2001-02-03;2660.5;2.8990604
36926;2001-02-04;2660.5;2.8990604
36927;2001-02-05;2643.209961;2.918024035
36928;2001-02-06;2664.48999;2.894719148
36929;2001-02-07;2607.820068;2.957623607
36930;2001-02-08;2562.060059;3.01044863
36931;2001-02-09;2470.969971;3.121426114
36932;2001-02-10;2470.969971;3.121426114
36933;2001-02-11;2470.969971;3.121426114
36934;2001-02-12;2489.659912;3.097993488
36935;2001-02-13;2427.719971;3.177034537
36936;2001-02-14;2491.399902;3.095829854
36937;2001-02-15;2552.909912;3.021238689
36938;2001-02-16;2425.379883;3.180099847
36939;2001-02-17;2425.379883;3.180099847
36940;2001-02-18;2425.379883;3.180099847
36941;2001-02-19;2425.379883;3.180099847
36942;2001-02-20;2318.350098;3.326913481
36943;2001-02-21;2268.939941;3.399362872
36944;2001-02-22;2244.959961;3.435673833
36945;2001-02-23;2262.51001;3.409023678
36946;2001-02-24;2262.51001;3.409023678
36947;2001-02-25;2262.51001;3.409023678
36948;2001-02-26;2308.5;3.34110903
36949;2001-02-27;2207.820068;3.493468651
36950;2001-02-28;2151.830078;3.584367685
36951;2001-03-01;2183.370117;3.532589429
36952;2001-03-02;2117.629883;3.642256023
36953;2001-03-03;2117.629883;3.642256023
36954;2001-03-04;2117.629883;3.642256023
36955;2001-03-05;2142.919922;3.59927131
36956;2001-03-06;2204.429932;3.498841167
36957;2001-03-07;2223.919922;3.468178021
36958;2001-03-08;2168.72998;3.556436378
36959;2001-03-09;2052.780029;3.757319384
36960;2001-03-10;2052.780029;3.757319384
36961;2001-03-11;2052.780029;3.757319384
36962;2001-03-12;1923.380005;4.010102099
36963;2001-03-13;2014.780029;3.828184757
36964;2001-03-14;1972.089966;3.911053921
36965;2001-03-15;1940.709961;3.974293094
36966;2001-03-16;1890.910034;4.078962011
36967;2001-03-17;1890.910034;4.078962011
36968;2001-03-18;1890.910034;4.078962011
36969;2001-03-19;1951.180054;3.952966913
36970;2001-03-20;1857.439941;4.152462766
36971;2001-03-21;1830.22998;4.214197275
36972;2001-03-22;1897.699951;4.0643676
36973;2001-03-23;1928.680054;3.999082263
36974;2001-03-24;1928.680054;3.999082263
36975;2001-03-25;1928.680054;3.999082263
36976;2001-03-26;1918.48999;4.020323398
36977;2001-03-27;1972.22998;3.910776265
36978;2001-03-28;1854.130005;4.159875615
36979;2001-03-29;1820.569946;4.236558014
36980;2001-03-30;1840.26001;4.191228497
36981;2001-03-31;1840.26001;4.191228497
36982;2001-04-01;1840.26001;4.191228497
36983;2001-04-02;1782.969971;4.325900223
36984;2001-04-03;1673;4.610251163
36985;2001-04-04;1638.800049;4.706462024
36986;2001-04-05;1785;4.320980501
36987;2001-04-06;1720.359985;4.483335036
36988;2001-04-07;1720.359985;4.483335036
36989;2001-04-08;1720.359985;4.483335036
36990;2001-04-09;1745.709961;4.418231188
36991;2001-04-10;1852.030029;4.164592406
36992;2001-04-11;1898.949951;4.061692195
36993;2001-04-12;1961.430054;3.932309582
36994;2001-04-13;1961.430054;3.932309582
36995;2001-04-14;1961.430054;3.932309582
36996;2001-04-15;1961.430054;3.932309582
36997;2001-04-16;1909.569946;4.03910326
36998;2001-04-17;1923.219971;4.010435785
36999;2001-04-18;2079.439941;3.709147854
37000;2001-04-19;2182.139893;3.534580995
37001;2001-04-20;2163.409912;3.565182055
37002;2001-04-21;2163.409912;3.565182055
37003;2001-04-22;2163.409912;3.565182055
37004;2001-04-23;2059.320068;3.745386798
37005;2001-04-24;2016.609985;3.824710902
37006;2001-04-25;2059.800049;3.744514036
37007;2001-04-26;2034.880005;3.790371017
37008;2001-04-27;2075.679932;3.715866823
37009;2001-04-28;2075.679932;3.715866823
37010;2001-04-29;2075.679932;3.715866823
37011;2001-04-30;2116.23999;3.644648164
37012;2001-05-01;2168.23999;3.55724008
37013;2001-05-02;2220.600098;3.47336299
37014;2001-05-03;2146.199951;3.593770558
37015;2001-05-04;2191.530029;3.519436235
37016;2001-05-05;2191.530029;3.519436235
37017;2001-05-06;2191.530029;3.519436235
37018;2001-05-07;2173.570068;3.548516935
37019;2001-05-08;2198.77002;3.507847626
37020;2001-05-09;2156.629883;3.5763903
37021;2001-05-10;2128.860107;3.623042289
37022;2001-05-11;2107.429932;3.659884525
37023;2001-05-12;2107.429932;3.659884525
37024;2001-05-13;2107.429932;3.659884525
37025;2001-05-14;2081.919922;3.704729521
37026;2001-05-15;2085.580078;3.698227786
37027;2001-05-16;2166.439941;3.560195715
37028;2001-05-17;2193.679932;3.515987033
37029;2001-05-18;2198.879883;3.507672363
37030;2001-05-19;2198.879883;3.507672363
37031;2001-05-20;2198.879883;3.507672363
37032;2001-05-21;2305.590088;3.345325882
37033;2001-05-22;2313.850098;3.333383697
37034;2001-05-23;2243.47998;3.437940282
37035;2001-05-24;2282.02002;3.379878409
37036;2001-05-25;2251.030029;3.426409286
37037;2001-05-26;2251.030029;3.426409286
37038;2001-05-27;2251.030029;3.426409286
37039;2001-05-28;2251.030029;3.426409286
37040;2001-05-29;2175.540039;3.545303721
37041;2001-05-30;2084.5;3.700144013
37042;2001-05-31;2110.48999;3.654577957
37043;2001-06-01;2149.439941;3.588353435
37044;2001-06-02;2149.439941;3.588353435
37045;2001-06-03;2149.439941;3.588353435
37046;2001-06-04;2155.929932;3.577551422
37047;2001-06-05;2233.659912;3.453054851
37048;2001-06-06;2217.72998;3.477858109
37049;2001-06-07;2264;3.406780121
37050;2001-06-08;2215.100098;3.481987203
37051;2001-06-09;2215.100098;3.481987203
37052;2001-06-10;2215.100098;3.481987203
37053;2001-06-11;2170.780029;3.553077738
37054;2001-06-12;2169.949951;3.554436908
37055;2001-06-13;2121.659912;3.635337667
37056;2001-06-14;2044.069946;3.773329876
37057;2001-06-15;2028.430054;3.802423544
37058;2001-06-16;2028.430054;3.802423544
37059;2001-06-17;2028.430054;3.802423544
37060;2001-06-18;1988.630005;3.8785245
37061;2001-06-19;1992.660034;3.870680429
37062;2001-06-20;2031.23999;3.797163424
37063;2001-06-21;2058.76001;3.74640568
37064;2001-06-22;2034.839966;3.7904456
37065;2001-06-23;2034.839966;3.7904456
37066;2001-06-24;2034.839966;3.7904456
37067;2001-06-25;2050.870117;3.76081846
37068;2001-06-26;2064.620117;3.735772083
37069;2001-06-27;2074.73999;3.717550263
37070;2001-06-28;2125.459961;3.628838151
37071;2001-06-29;2160.540039;3.569917732
37072;2001-06-30;2160.540039;3.569917732
37073;2001-07-01;2160.540039;3.569917732
37074;2001-07-02;2148.719971;3.589555782
37075;2001-07-03;2140.800049;3.602835397
37076;2001-07-04;2140.800049;3.602835397
37077;2001-07-05;2080.110107;3.707952848
37078;2001-07-06;2004.160034;3.848470214
37079;2001-07-07;2004.160034;3.848470214
37080;2001-07-08;2004.160034;3.848470214
37081;2001-07-09;2026.709961;3.805650707
37082;2001-07-10;1962.790039;3.929584949
37083;2001-07-11;1972.040039;3.911152939
37084;2001-07-12;2075.73999;3.715759311
37085;2001-07-13;2084.790039;3.699629244
37086;2001-07-14;2084.790039;3.699629244
37087;2001-07-15;2084.790039;3.699629244
37088;2001-07-16;2029.119995;3.801130645
37089;2001-07-17;2067.320068;3.730893109
37090;2001-07-18;2016.170044;3.825545478
37091;2001-07-19;2046.589966;3.768683675
37092;2001-07-20;2029.369995;3.80066238
37093;2001-07-21;2029.369995;3.80066238
37094;2001-07-22;2029.369995;3.80066238
37095;2001-07-23;1988.560059;3.878660924
37096;2001-07-24;1959.23999;3.936705169
37097;2001-07-25;1984.319946;3.886948882
37098;2001-07-26;2022.959961;3.812705315
37099;2001-07-27;2029.069946;3.801224403
37100;2001-07-28;2029.069946;3.801224403
37101;2001-07-29;2029.069946;3.801224403
37102;2001-07-30;2017.839966;3.822379537
37103;2001-07-31;2027.130005;3.804862133
37104;2001-08-01;2068.379883;3.72898144
37105;2001-08-02;2087.379883;3.695039057
37106;2001-08-03;2066.330078;3.7326806
37107;2001-08-04;2066.330078;3.7326806
37108;2001-08-05;2066.330078;3.7326806
37109;2001-08-06;2034.26001;3.791526234
37110;2001-08-07;2027.790039;3.803623672
37111;2001-08-08;1966.359985;3.922450749
37112;2001-08-09;1963.319946;3.92852434
37113;2001-08-10;1956.469971;3.942278854
37114;2001-08-11;1956.469971;3.942278854
37115;2001-08-12;1956.469971;3.942278854
37116;2001-08-13;1982.25;3.891007792
37117;2001-08-14;1964.530029;3.926104504
37118;2001-08-15;1918.890015;4.019485293
37119;2001-08-16;1930.319946;3.995684866
37120;2001-08-17;1867.01001;4.131177741
37121;2001-08-18;1867.01001;4.131177741
37122;2001-08-19;1867.01001;4.131177741
37123;2001-08-20;1881.349976;4.099689209
37124;2001-08-21;1831.300049;4.211734827
37125;2001-08-22;1860.01001;4.1467251
37126;2001-08-23;1842.969971;4.185065582
37127;2001-08-24;1916.800049;4.023867904
37128;2001-08-25;1916.800049;4.023867904
37129;2001-08-26;1916.800049;4.023867904
37130;2001-08-27;1912.410034;4.033104856
37131;2001-08-28;1864.97998;4.135674526
37132;2001-08-29;1843.170044;4.184611301
37133;2001-08-30;1791.680054;4.304870268
37134;2001-08-31;1805.430054;4.272084747
37135;2001-09-01;1805.430054;4.272084747
37136;2001-09-02;1805.430054;4.272084747
37137;2001-09-03;1805.430054;4.272084747
37138;2001-09-04;1770.780029;4.355679457
37139;2001-09-05;1759.01001;4.384824504
37140;2001-09-06;1705.640015;4.522026997
37141;2001-09-07;1687.699951;4.570095644
37142;2001-09-08;1687.699951;4.570095644
37143;2001-09-09;1687.699951;4.570095644
37144;2001-09-10;1695.380005;4.549393158
37145;2001-09-11;1695.380005;4.549393158
37146;2001-09-12;1695.380005;4.549393158
37147;2001-09-13;1695.380005;4.549393158
37148;2001-09-14;1695.380005;4.549393158
37149;2001-09-15;1695.380005;4.549393158
37150;2001-09-16;1695.380005;4.549393158
37151;2001-09-17;1579.550049;4.883004625
37152;2001-09-18;1555.079956;4.95984156
37153;2001-09-19;1527.800049;5.048402898
37154;2001-09-20;1470.930054;5.24358733
37155;2001-09-21;1423.189941;5.419480544
37156;2001-09-22;1423.189941;5.419480544
37157;2001-09-23;1423.189941;5.419480544
37158;2001-09-24;1499.400024;5.144024324
37159;2001-09-25;1501.640015;5.136351002
37160;2001-09-26;1464.040039;5.268264521
37161;2001-09-27;1460.709961;5.280274935
37162;2001-09-28;1498.800049;5.146083495
37163;2001-09-29;1498.800049;5.146083495
