DateUnix;DateLong;Close;Deflator
35720;1997-10-17;1666.849976;4.627261185
35721;1997-10-18;1666.849976;4.627261185
35722;1997-10-19;1666.849976;4.627261185
35723;1997-10-20;1685.449951;4.576196517
35724;1997-10-21;1712.540039;4.503807222
35725;1997-10-22;1708.079956;4.515567417
35726;1997-10-23;1671.25;4.615078651
35727;1997-10-24;1650.920044;4.671910201
35728;1997-10-25;1650.920044;4.671910201
35729;1997-10-26;1650.920044;4.671910201
35730;1997-10-27;1532.75;5.032099295
35731;1997-10-28;1603.02002;4.811512083
35732;1997-10-29;1602.75;4.812322692
35733;1997-10-30;1570.410034;4.911424423
35734;1997-10-31;1593.609985;4.839923361
35735;1997-11-01;1593.609985;4.839923361
35736;1997-11-02;1593.609985;4.839923361
35737;1997-11-03;1629.97998;4.731929404
35738;1997-11-04;1631.150024;4.728535133
35739;1997-11-05;1637.329956;4.710687767
35740;1997-11-06;1623.439941;4.750992014
35741;1997-11-07;1602.400024;4.813373739
35742;1997-11-08;1602.400024;4.813373739
35743;1997-11-09;1602.400024;4.813373739
35744;1997-11-10;1590.719971;4.848716516
35745;1997-11-11;1584.859985;4.866644541
35746;1997-11-12;1541.709961;5.002854227
35747;1997-11-13;1559.25;4.946577005
35748;1997-11-14;1583.51001;4.870793456
35749;1997-11-15;1583.51001;4.870793456
35750;1997-11-16;1583.51001;4.870793456
35751;1997-11-17;1614.109985;4.778453926
35752;1997-11-18;1600.439941;4.819268751
35753;1997-11-19;1601.219971;4.816921057
35754;1997-11-20;1626.560059;4.741878514
35755;1997-11-21;1620.75;4.758877183
35756;1997-11-22;1620.75;4.758877183
35757;1997-11-23;1620.75;4.758877183
35758;1997-11-24;1586.98999;4.860112694
35759;1997-11-25;1589.040039;4.853842575
35760;1997-11-26;1594.5;4.837221822
35761;1997-11-27;1594.5;4.837221822
35762;1997-11-28;1600.550049;4.818937215
35763;1997-11-29;1600.550049;4.818937215
35764;1997-11-30;1600.550049;4.818937215
35765;1997-12-01;1630.719971;4.729782141
35766;1997-12-02;1606.369995;4.801478003
35767;1997-12-03;1615.130005;4.775436139
35768;1997-12-04;1613.420044;4.780497319
35769;1997-12-05;1633.900024;4.720576585
35770;1997-12-06;1633.900024;4.720576585
35771;1997-12-07;1633.900024;4.720576585
35772;1997-12-08;1651.540039;4.670156347
35773;1997-12-09;1620.550049;4.759464356
35774;1997-12-10;1596.609985;4.830829237
35775;1997-12-11;1558.540039;4.948830317
35776;1997-12-12;1536.579956;5.019556688
35777;1997-12-13;1536.579956;5.019556688
35778;1997-12-14;1536.579956;5.019556688
35779;1997-12-15;1536.560059;5.019621687
35780;1997-12-16;1553;4.96648435
35781;1997-12-17;1547.369995;4.98455458
35782;1997-12-18;1523.189941;5.063682465
35783;1997-12-19;1524.73999;5.058534731
35784;1997-12-20;1524.73999;5.058534731
35785;1997-12-21;1524.73999;5.058534731
35786;1997-12-22;1532.060059;5.034365428
35787;1997-12-23;1509.910034;5.108218385
35788;1997-12-24;1499.530029;5.143578352
35789;1997-12-25;1499.530029;5.143578352
35790;1997-12-26;1511.380005;5.103250122
35791;1997-12-27;1511.380005;5.103250122
35792;1997-12-28;1511.380005;5.103250122
35793;1997-12-29;1537.449951;5.016716277
35794;1997-12-30;1565.030029;4.928308117
35795;1997-12-31;1570.349976;4.91161226
35796;1998-01-01;1570.349976;4.91161226
35797;1998-01-02;1581.530029;4.876891399
35798;1998-01-03;1581.530029;4.876891399
35799;1998-01-04;1581.530029;4.876891399
35800;1998-01-05;1594.119995;4.838374915
35801;1998-01-06;1580.140015;4.881181491
35802;1998-01-07;1561.699951;4.938816954
35803;1998-01-08;1555.540039;4.958374585
35804;1998-01-09;1503.219971;5.130952451
35805;1998-01-10;1503.219971;5.130952451
35806;1998-01-11;1503.219971;5.130952451
35807;1998-01-12;1507.579956;5.11611352
35808;1998-01-13;1541.630005;5.003113698
35809;1998-01-14;1548.76001;4.980080933
35810;1998-01-15;1547.060059;4.985553179
35811;1998-01-16;1562.880005;4.935087896
35812;1998-01-17;1562.880005;4.935087896
35813;1998-01-18;1562.880005;4.935087896
35814;1998-01-19;1562.880005;4.935087896
35815;1998-01-20;1590.140015;4.85048494
35816;1998-01-21;1587.920044;4.857266097
35817;1998-01-22;1576.51001;4.892420693
35818;1998-01-23;1575.930054;4.894221146
35819;1998-01-24;1575.930054;4.894221146
35820;1998-01-25;1575.930054;4.894221146
35821;1998-01-26;1561.459961;4.93957603
35822;1998-01-27;1578.900024;4.885014933
35823;1998-01-28;1610.819946;4.788213738
35824;1998-01-29;1619.48999;4.762579727
35825;1998-01-30;1619.359985;4.762962075
35826;1998-01-31;1619.359985;4.762962075
35827;1998-02-01;1619.359985;4.762962075
35828;1998-02-02;1652.890015;4.666342058
35829;1998-02-03;1666.339966;4.628677432
35830;1998-02-04;1680.439941;4.589839843
35831;1998-02-05;1676.900024;4.599528943
35832;1998-02-06;1694.349976;4.552158824
35833;1998-02-07;1694.349976;4.552158824
35834;1998-02-08;1694.349976;4.552158824
35835;1998-02-09;1690.430054;4.562714782
35836;1998-02-10;1709.040039;4.513030718
35837;1998-02-11;1708.550049;4.514324997
35838;1998-02-12;1714.339966;4.499078565
35839;1998-02-13;1710.420044;4.509389505
35840;1998-02-14;1710.420044;4.509389505
35841;1998-02-15;1710.420044;4.509389505
35842;1998-02-16;1710.420044;4.509389505
35843;1998-02-17;1703.430054;4.527893691
35844;1998-02-18;1715.72998;4.495433597
35845;1998-02-19;1727.01001;4.466071505
35846;1998-02-20;1728.130005;4.46317706
35847;1998-02-21;1728.130005;4.46317706
35848;1998-02-22;1728.130005;4.46317706
35849;1998-02-23;1751.76001;4.402971954
35850;1998-02-24;1738.709961;4.436018869
35851;1998-02-25;1766.47998;4.366282258
35852;1998-02-26;1777.109985;4.340164796
35853;1998-02-27;1770.51001;4.356343738
35854;1998-02-28;1770.51001;4.356343738
35855;1998-03-01;1770.51001;4.356343738
35856;1998-03-02;1758.540039;4.385996351
35857;1998-03-03;1757.140015;4.389490951
35858;1998-03-04;1759.699951;4.383105308
35859;1998-03-05;1711.920044;4.505438336
35860;1998-03-06;1753.48999;4.398628016
35861;1998-03-07;1753.48999;4.398628016
35862;1998-03-08;1753.48999;4.398628016
35863;1998-03-09;1725.160034;4.470860699
35864;1998-03-10;1748.51001;4.41115587
35865;1998-03-11;1756.849976;4.390215613
35866;1998-03-12;1764.060059;4.372271882
35867;1998-03-13;1771.660034;4.353515938
35868;1998-03-14;1771.660034;4.353515938
35869;1998-03-15;1771.660034;4.353515938
35870;1998-03-16;1788.180054;4.313296179
35871;1998-03-17;1779.300049;4.334822673
35872;1998-03-18;1788.280029;4.313055042
35873;1998-03-19;1799.97998;4.28501999
35874;1998-03-20;1789.160034;4.31093365
35875;1998-03-21;1789.160034;4.31093365
35876;1998-03-22;1789.160034;4.31093365
35877;1998-03-23;1792.51001;4.302877056
35878;1998-03-24;1812.439941;4.25556181
35879;1998-03-25;1824.51001;4.227409087
35880;1998-03-26;1828.540039;4.218092046
35881;1998-03-27;1823.619995;4.229472267
35882;1998-03-28;1823.619995;4.229472267
35883;1998-03-29;1823.619995;4.229472267
35884;1998-03-30;1818.699951;4.240914061
35885;1998-03-31;1835.680054;4.201685462
35886;1998-04-01;1847.660034;4.174442296
35887;1998-04-02;1852.959961;4.162502352
35888;1998-04-03;1855.400024;4.157028185
35889;1998-04-04;1855.400024;4.157028185
35890;1998-04-05;1855.400024;4.157028185
35891;1998-04-06;1829.140015;4.216708471
35892;1998-04-07;1798.709961;4.288045523
35893;1998-04-08;1807.01001;4.268349457
35894;1998-04-09;1820.23999;4.237325978
35895;1998-04-10;1820.23999;4.237325978
35896;1998-04-11;1820.23999;4.237325978
35897;1998-04-12;1820.23999;4.237325978
35898;1998-04-13;1824.949951;4.226389984
35899;1998-04-14;1843.030029;4.184929206
35900;1998-04-15;1863.26001;4.139492155
35901;1998-04-16;1858.23999;4.150674959
35902;1998-04-17;1866.599976;4.132085232
35903;1998-04-18;1866.599976;4.132085232
35904;1998-04-19;1866.599976;4.132085232
35905;1998-04-20;1887.140015;4.087110725
35906;1998-04-21;1903.869995;4.051195835
35907;1998-04-22;1917.609985;4.022168353
35908;1998-04-23;1881.390015;4.099601961
35909;1998-04-24;1868.959961;4.126867539
35910;1998-04-25;1868.959961;4.126867539
35911;1998-04-26;1868.959961;4.126867539
35912;1998-04-27;1820.310059;4.237162871
35913;1998-04-28;1831.77002;4.210654236
35914;1998-04-29;1851.640015;4.165469601
35915;1998-04-30;1868.410034;4.128082195
35916;1998-05-01;1873.439941;4.11699891
35917;1998-05-02;1873.439941;4.11699891
35918;1998-05-03;1873.439941;4.11699891
35919;1998-05-04;1878.859985;4.105122392
35920;1998-05-05;1864.910034;4.13582964
35921;1998-05-06;1856.680054;4.154162252
35922;1998-05-07;1835.140015;4.20292192
35923;1998-05-08;1864.369995;4.137027637
35924;1998-05-09;1864.369995;4.137027637
35925;1998-05-10;1864.369995;4.137027637
35926;1998-05-11;1848.069946;4.173516382
35927;1998-05-12;1860.160034;4.146390662
35928;1998-05-13;1866.180054;4.133015021
35929;1998-05-14;1865.359985;4.13483202
35930;1998-05-15;1846.77002;4.176454085
35931;1998-05-16;1846.77002;4.176454085
35932;1998-05-17;1846.77002;4.176454085
35933;1998-05-18;1831.619995;4.210999124
35934;1998-05-19;1845.869995;4.178490477
35935;1998-05-20;1831.75;4.210700257
35936;1998-05-21;1820.98999;4.235580776
35937;1998-05-22;1805;4.273102601
35938;1998-05-23;1805;4.273102601
35939;1998-05-24;1805;4.273102601
35940;1998-05-25;1805;4.273102601
35941;1998-05-26;1778.089966;4.337772746
35942;1998-05-27;1781.099976;4.33044203
35943;1998-05-28;1794.619995;4.297818043
35944;1998-05-29;1778.869995;4.335870646
35945;1998-05-30;1778.869995;4.335870646
35946;1998-05-31;1778.869995;4.335870646
35947;1998-06-01;1746.819946;4.415423703
35948;1998-06-02;1761.790039;4.37790544
35949;1998-06-03;1742.310059;4.426852818
35950;1998-06-04;1769.949951;4.3577222
35951;1998-06-05;1782.920044;4.326021361
35952;1998-06-06;1782.920044;4.326021361
35953;1998-06-07;1782.920044;4.326021361
35954;1998-06-08;1787.77002;4.314285455
35955;1998-06-09;1800.76001;4.28316386
35956;1998-06-10;1773.25;4.349612404
35957;1998-06-11;1749.75;4.40802983
35958;1998-06-12;1745.050049;4.419901996
35959;1998-06-13;1745.050049;4.419901996
35960;1998-06-14;1745.050049;4.419901996
35961;1998-06-15;1715.75;4.495381142
35962;1998-06-16;1753.119995;4.399556344
35963;1998-06-17;1776.400024;4.341899398
35964;1998-06-18;1772.699951;4.35096204
35965;1998-06-19;1781.290039;4.329979973
35966;1998-06-20;1781.290039;4.329979973
35967;1998-06-21;1781.290039;4.329979973
35968;1998-06-22;1805.819946;4.271162367
35969;1998-06-23;1844.569946;4.181435468
35970;1998-06-24;1877.76001;4.107527135
35971;1998-06-25;1863.25;4.139514394
35972;1998-06-26;1869.530029;4.125609151
35973;1998-06-27;1869.530029;4.125609151
35974;1998-06-28;1869.530029;4.125609151
35975;1998-06-29;1891.079956;4.078595498
35976;1998-06-30;1894.73999;4.070716951
35977;1998-07-01;1914.459961;4.028786369
35978;1998-07-02;1894;4.072307389
35979;1998-07-03;1894;4.072307389
35980;1998-07-04;1894;4.072307389
35981;1998-07-05;1894;4.072307389
35982;1998-07-06;1909.469971;4.039314738
35983;1998-07-07;1908.109985;4.042193718
35984;1998-07-08;1935.390015;3.98521752
35985;1998-07-09;1939.819946;3.976116552
35986;1998-07-10;1943.040039;3.969527153
35987;1998-07-11;1943.040039;3.969527153
35988;1998-07-12;1943.040039;3.969527153
35989;1998-07-13;1965.530029;3.924107025
35990;1998-07-14;1968.410034;3.918365616
35991;1998-07-15;1994.540039;3.86703202
35992;1998-07-16;2000.560059;3.855395473
35993;1998-07-17;2008.76001;3.839657379
35994;1998-07-18;2008.76001;3.839657379
35995;1998-07-19;2008.76001;3.839657379
35996;1998-07-20;2014.25;3.829192104
35997;1998-07-21;1979.140015;3.897122051
35998;1998-07-22;1969.75;3.915700061
35999;1998-07-23;1935.219971;3.985567693
36000;1998-07-24;1930.98999;3.994298383
36001;1998-07-25;1930.98999;3.994298383
36002;1998-07-26;1930.98999;3.994298383
36003;1998-07-27;1933.26001;3.989608307
36004;1998-07-28;1896.530029;4.066874807
36005;1998-07-29;1881.48999;4.099384124
36006;1998-07-30;1919.579956;4.018040598
36007;1998-07-31;1872.390015;4.11930748
36008;1998-08-01;1872.390015;4.11930748
36009;1998-08-02;1872.390015;4.11930748
36010;1998-08-03;1851.099976;4.166684833
36011;1998-08-04;1785.640015;4.319431761
36012;1998-08-05;1788.199951;4.313248186
36013;1998-08-06;1829.51001;4.215855695
36014;1998-08-07;1846.77002;4.176454085
36015;1998-08-08;1846.77002;4.176454085
36016;1998-08-09;1846.77002;4.176454085
36017;1998-08-10;1839.209961;4.193621369
36018;1998-08-11;1792.699951;4.302421156
36019;1998-08-12;1825.530029;4.225047012
36020;1998-08-13;1802.540039;4.278934186
36021;1998-08-14;1790.189941;4.308453544
36022;1998-08-15;1790.189941;4.308453544
36023;1998-08-16;1790.189941;4.308453544
36024;1998-08-17;1818.040039;4.242453428
36025;1998-08-18;1855.119995;4.157655686
36026;1998-08-19;1842.689941;4.185701579
36027;1998-08-20;1832.449951;4.209091872
36028;1998-08-21;1797.609985;4.290669422
36029;1998-08-22;1797.609985;4.290669422
36030;1998-08-23;1797.609985;4.290669422
36031;1998-08-24;1790.819946;4.306937843
36032;1998-08-25;1798.170044;4.289333048
36033;1998-08-26;1768.130005;4.362207628
36034;1998-08-27;1686.410034;4.573591262
36035;1998-08-28;1639.680054;4.703936098
36036;1998-08-29;1639.680054;4.703936098
36037;1998-08-30;1639.680054;4.703936098
36038;1998-08-31;1499.25;5.144539066
36039;1998-09-01;1575.089966;4.896831522
36040;1998-09-02;1592.849976;4.842232672
36041;1998-09-03;1571.859985;4.906893915
36042;1998-09-04;1566.52002;4.923620571
36043;1998-09-05;1566.52002;4.923620571
36044;1998-09-06;1566.52002;4.923620571
36045;1998-09-07;1566.52002;4.923620571
36046;1998-09-08;1660.859985;4.643949679
36047;1998-09-09;1624.550049;4.747745506
36048;1998-09-10;1585.329956;4.865201825
36049;1998-09-11;1641.640015;4.698320049
36050;1998-09-12;1641.640015;4.698320049
36051;1998-09-13;1641.640015;4.698320049
36052;1998-09-14;1665.689941;4.630483744
36053;1998-09-15;1678.109985;4.596212563
36054;1998-09-16;1689.910034;4.564118823
36055;1998-09-17;1646.25;4.685163368
36056;1998-09-18;1663.77002;4.635827129
36057;1998-09-19;1663.77002;4.635827129
36058;1998-09-20;1663.77002;4.635827129
36059;1998-09-21;1680.430054;4.589866848
36060;1998-09-22;1697.800049;4.542908454
36061;1998-09-23;1760.27002;4.381685825
36062;1998-09-24;1720.339966;4.483387207
36063;1998-09-25;1743.589966;4.423603224
36064;1998-09-26;1743.589966;4.423603224
36065;1998-09-27;1743.589966;4.423603224
36066;1998-09-28;1739.219971;4.434718048
36067;1998-09-29;1734.050049;4.447939781
36068;1998-09-30;1693.839966;4.553529465
36069;1998-10-01;1612.329956;4.783729389
36070;1998-10-02;1614.97998;4.775879757
36071;1998-10-03;1614.97998;4.775879757
36072;1998-10-04;1614.97998;4.775879757
36073;1998-10-05;1536.689941;5.019197425
36074;1998-10-06;1510.890015;5.104905134
36075;1998-10-07;1462.609985;5.27341552
36076;1998-10-08;1419.119995;5.435023269
36077;1998-10-09;1492.48999;5.167840486
36078;1998-10-10;1492.48999;5.167840486
36079;1998-10-11;1492.48999;5.167840486
36080;1998-10-12;1546.079956;4.988713659
36081;1998-10-13;1509.449951;5.109775379
36082;1998-10-14;1540.969971;5.00525665
36083;1998-10-15;1611.01001;4.787648833
36084;1998-10-16;1620.949951;4.758290156
36085;1998-10-17;1620.949951;4.758290156
36086;1998-10-18;1620.949951;4.758290156
36087;1998-10-19;1648.72998;4.678116058
36088;1998-10-20;1639.189941;4.705342561
36089;1998-10-21;1674.75;4.605433763
36090;1998-10-22;1702.640015;4.529994671
36091;1998-10-23;1693.859985;4.553475649
36092;1998-10-24;1693.859985;4.553475649
36093;1998-10-25;1693.859985;4.553475649
36094;1998-10-26;1724.97998;4.471327369
36095;1998-10-27;1717.630005;4.490460793
36096;1998-10-28;1737.349976;4.439491353
36097;1998-10-29;1757.189941;4.389366235
36098;1998-10-30;1771.390015;4.354179559
36099;1998-10-31;1771.390015;4.354179559
36100;1998-11-01;1771.390015;4.354179559
36101;1998-11-02;1800.910034;4.282807053
36102;1998-11-03;1788.430054;4.312693235
36103;1998-11-04;1823.569946;4.229588348
36104;1998-11-05;1837.099976;4.198437916
36105;1998-11-06;1856.560059;4.154430748
36106;1998-11-07;1856.560059;4.154430748
36107;1998-11-08;1856.560059;4.154430748
36108;1998-11-09;1861.050049;4.144407722
36109;1998-11-10;1865.619995;4.134255752
36110;1998-11-11;1862.109985;4.142048674
36111;1998-11-12;1851.060059;4.166774685
36112;1998-11-13;1847.98999;4.173696955
36113;1998-11-14;1847.98999;4.173696955
36114;1998-11-15;1847.98999;4.173696955
36115;1998-11-16;1861.680054;4.143005227
36116;1998-11-17;1878.52002;4.105865316
36117;1998-11-18;1897.439941;4.064924548
36118;1998-11-19;1919.680054;4.017831085
36119;1998-11-20;1928.209961;4.00005723
36120;1998-11-21;1928.209961;4.00005723
36121;1998-11-22;1928.209961;4.00005723
36122;1998-11-23;1977.420044;3.90051179
36123;1998-11-24;1965.880005;3.923408436
36124;1998-11-25;1985.209961;3.885206274
36125;1998-11-26;1985.209961;3.885206274
36126;1998-11-27;2016.439941;3.825033435
36127;1998-11-28;2016.439941;3.825033435
36128;1998-11-29;2016.439941;3.825033435
36129;1998-11-30;1949.540039;3.956292274
36130;1998-12-01;2003.75;3.849257739
36131;1998-12-02;1995.209961;3.865733605
36132;1998-12-03;1954.329956;3.946595697
36133;1998-12-04;2003.160034;3.850391414
36134;1998-12-05;2003.160034;3.850391414
36135;1998-12-06;2003.160034;3.850391414
36136;1998-12-07;2040.640015;3.779672131
36137;1998-12-08;2034.75;3.790613193
36138;1998-12-09;2050.419922;3.761644194
36139;1998-12-10;2015.959961;3.825944138
36140;1998-12-11;2029.310059;3.800774633
36141;1998-12-12;2029.310059;3.800774633
36142;1998-12-13;2029.310059;3.800774633
36143;1998-12-14;1966.920044;3.921333873
36144;1998-12-15;2012.599976;3.832331455
36145;1998-12-16;2009.359985;3.838510895
36146;1998-12-17;2043.880005;3.773680537
36147;1998-12-18;2086.139893;3.697235368
36148;1998-12-19;2086.139893;3.697235368
36149;1998-12-20;2086.139893;3.697235368
36150;1998-12-21;2138.030029;3.607503211
36151;1998-12-22;2120.97998;3.636503064
36152;1998-12-23;2172.540039;3.550199332
36153;1998-12-24;2163.040039;3.565791689
36154;1998-12-25;2163.040039;3.565791689
36155;1998-12-26;2163.040039;3.565791689
36156;1998-12-27;2163.040039;3.565791689
36157;1998-12-28;2180.300049;3.537563648
36158;1998-12-29;2181.77002;3.535180209
36159;1998-12-30;2166.949951;3.559357793
36160;1998-12-31;2192.689941;3.517574487
36161;1999-01-01;2192.689941;3.517574487
36162;1999-01-02;2192.689941;3.517574487
36163;1999-01-03;2192.689941;3.517574487
36164;1999-01-04;2208.050049;3.493104787
36165;1999-01-05;2251.27002;3.426044022
36166;1999-01-06;2320.860107;3.323315426
36167;1999-01-07;2326.090088;3.315843283
36168;1999-01-08;2344.409912;3.289932428
36169;1999-01-09;2344.409912;3.289932428
36170;1999-01-10;2344.409912;3.289932428
36171;1999-01-11;2384.590088;3.234497297
36172;1999-01-12;2320.75;3.323473099
36173;1999-01-13;2316.810059;3.32912496
36174;1999-01-14;2276.820068;3.387597599
36175;1999-01-15;2348.199951;3.284622415
36176;1999-01-16;2348.199951;3.284622415
36177;1999-01-17;2348.199951;3.284622415
36178;1999-01-18;2348.199951;3.284622415
36179;1999-01-19;2408.169922;3.202826397
36180;1999-01-20;2415.48999;3.19312033
36181;1999-01-21;2344.719971;3.289497377
36182;1999-01-22;2338.879883;3.297711118
36183;1999-01-23;2338.879883;3.297711118
36184;1999-01-24;2338.879883;3.297711118
36185;1999-01-25;2369.310059;3.255357046
36186;1999-01-26;2433.409912;3.16960581
36187;1999-01-27;2407.139893;3.204196905
36188;1999-01-28;2477.340088;3.113399824
36189;1999-01-29;2505.889893;3.07792861
36190;1999-01-30;2505.889893;3.07792861
36191;1999-01-31;2505.889893;3.07792861
36192;1999-02-01;2510.090088;3.072778237
36193;1999-02-02;2463.419922;3.130992863
36194;1999-02-03;2493.409912;3.093334216
36195;1999-02-04;2410.070068;3.200301227
36196;1999-02-05;2373.620117;3.249445916
36197;1999-02-06;2373.620117;3.249445916
36198;1999-02-07;2373.620117;3.249445916
36199;1999-02-08;2404.919922;3.207154685
36200;1999-02-09;2310.790039;3.337797924
36201;1999-02-10;2309.5;3.339662349
36202;1999-02-11;2405.550049;3.20631458
36203;1999-02-12;2321.889893;3.321841496
36204;1999-02-13;2321.889893;3.321841496
36205;1999-02-14;2321.889893;3.321841496
36206;1999-02-15;2321.889893;3.321841496
36207;1999-02-16;2313.870117;3.333354858
36208;1999-02-17;2248.909912;3.429639468
36209;1999-02-18;2260.550049;3.411979398
36210;1999-02-19;2283.600098;3.37753979
36211;1999-02-20;2283.600098;3.37753979
36212;1999-02-21;2283.600098;3.37753979
36213;1999-02-22;2342.01001;3.293303684
36214;1999-02-23;2376.350098;3.245712911
36215;1999-02-24;2339.379883;3.297006293
36216;1999-02-25;2326.820068;3.314803023
36217;1999-02-26;2288.030029;3.371000423
36218;1999-02-27;2288.030029;3.371000423
36219;1999-02-28;2288.030029;3.371000423
36220;1999-03-01;2295.179932;3.360499143
36221;1999-03-02;2259.030029;3.414275196
36222;1999-03-03;2265.199951;3.404975438
36223;1999-03-04;2292.889893;3.363855464
36224;1999-03-05;2337.110107;3.300208309
36225;1999-03-06;2337.110107;3.300208309
36226;1999-03-07;2337.110107;3.300208309
36227;1999-03-08;2397.620117;3.216919203
36228;1999-03-09;2392.939941;3.223210939
36229;1999-03-10;2406;3.205714961
36230;1999-03-11;2412.25;3.197409139
36231;1999-03-12;2381.530029;3.238653345
36232;1999-03-13;2381.530029;3.238653345
36233;1999-03-14;2381.530029;3.238653345
36234;1999-03-15;2431.439941;3.172173848
36235;1999-03-16;2439.27002;3.161991142
36236;1999-03-17;2428.969971;3.175399567
36237;1999-03-18;2462.959961;3.13157758
36238;1999-03-19;2421.27002;3.185497748
36239;1999-03-20;2421.27002;3.185497748
36240;1999-03-21;2421.27002;3.185497748
36241;1999-03-22;2395.939941;3.219175098
36242;1999-03-23;2322.840088;3.320482643
36243;1999-03-24;2365.280029;3.260903614
36244;1999-03-25;2434.800049;3.167796139
36245;1999-03-26;2419.169922;3.1882631
36246;1999-03-27;2419.169922;3.1882631
36247;1999-03-28;2419.169922;3.1882631
36248;1999-03-29;2492.840088;3.094041303
36249;1999-03-30;2480.290039;3.10969688
36250;1999-03-31;2461.399902;3.133562404
36251;1999-04-01;2493.370117;3.093383587
36252;1999-04-02;2493.370117;3.093383587
36253;1999-04-03;2493.370117;3.093383587
36254;1999-04-04;2493.370117;3.093383587
36255;1999-04-05;2560.060059;3.012800488
36256;1999-04-06;2563.169922;3.009145094
36257;1999-04-07;2544.429932;3.031307759
36258;1999-04-08;2573.389893;2.997194563
36259;1999-04-09;2593.050049;2.974470237
36260;1999-04-10;2593.050049;2.974470237
36261;1999-04-11;2593.050049;2.974470237
36262;1999-04-12;2598.810059;2.967877613
36263;1999-04-13;2583.5;2.985465529
36264;1999-04-14;2507.280029;3.076222084
36265;1999-04-15;2521.77002;3.058546233
36266;1999-04-16;2484.040039;3.105002365
36267;1999-04-17;2484.040039;3.105002365
36268;1999-04-18;2484.040039;3.105002365
36269;1999-04-19;2345.610107;3.288249045
36270;1999-04-20;2409.639893;3.200872553
36271;1999-04-21;2489.080078;3.098715169
36272;1999-04-22;2561.610107;3.010977422
36273;1999-04-23;2590.689941;2.977179968
36274;1999-04-24;2590.689941;2.977179968
36275;1999-04-25;2590.689941;2.977179968
36276;1999-04-26;2652.050049;2.908297375
36277;1999-04-27;2602.409912;2.963772217
36278;1999-04-28;2550.370117;3.0242474
36279;1999-04-29;2528.439941;3.050477913
36280;1999-04-30;2542.860107;3.033179125
36281;1999-05-01;2542.860107;3.033179125
36282;1999-05-02;2542.860107;3.033179125
36283;1999-05-03;2535.580078;3.041887835
36284;1999-05-04;2485.120117;3.103652875
36285;1999-05-05;2534.449951;3.043244232
36286;1999-05-06;2472.280029;3.119772075
36287;1999-05-07;2503.620117;3.080719053
36288;1999-05-08;2503.620117;3.080719053
36289;1999-05-09;2503.620117;3.080719053
36290;1999-05-10;2526.389893;3.052953234
36291;1999-05-11;2566.679932;3.00503
36292;1999-05-12;2606.540039;2.959076047
36293;1999-05-13;2582;2.987199921
36294;1999-05-14;2527.860107;3.051177624
36295;1999-05-15;2527.860107;3.051177624
36296;1999-05-16;2527.860107;3.051177624
36297;1999-05-17;2561.840088;3.010707121
36298;1999-05-18;2558.360107;3.014802402
36299;1999-05-19;2577.399902;2.992531422
36300;1999-05-20;2542.22998;3.033930941
36301;1999-05-21;2520.139893;3.060524623
36302;1999-05-22;2520.139893;3.060524623
36303;1999-05-23;2520.139893;3.060524623
36304;1999-05-24;2453.659912;3.143447125
36305;1999-05-25;2380.899902;3.239510484
36306;1999-05-26;2427.179932;3.177741416
36307;1999-05-27;2419.149902;3.188289485
36308;1999-05-28;2470.52002;3.121994614
36309;1999-05-29;2470.52002;3.121994614
36310;1999-05-30;2470.52002;3.121994614
36311;1999-05-31;2470.52002;3.121994614
36312;1999-06-01;2412.030029;3.197700734
36313;1999-06-02;2432.409912;3.170908882
36314;1999-06-03;2403.320068;3.20928964
36315;1999-06-04;2478.340088;3.11214358
36316;1999-06-05;2478.340088;3.11214358
36317;1999-06-06;2478.340088;3.11214358
36318;1999-06-07;2524.209961;3.055589794
36319;1999-06-08;2474.560059;3.116897554
36320;1999-06-09;2519.350098;3.061484071
36321;1999-06-10;2484.620117;3.104277448
36322;1999-06-11;2447.879883;3.150869554
36323;1999-06-12;2447.879883;3.150869554
36324;1999-06-13;2447.879883;3.150869554
36325;1999-06-14;2398.310059;3.215993764
36326;1999-06-15;2414.669922;3.194204775
36327;1999-06-16;2517.830078;3.063332296
36328;1999-06-17;2544.149902;3.03164141
36329;1999-06-18;2563.439941;3.008828126
36330;1999-06-19;2563.439941;3.008828126
36331;1999-06-20;2563.439941;3.008828126
36332;1999-06-21;2630.280029;2.932368459
36333;1999-06-22;2580.26001;2.989214329
36334;1999-06-23;2598.120117;2.968665746
36335;1999-06-24;2553.98999;3.019961012
36336;1999-06-25;2552.649902;3.021546429
36337;1999-06-26;2552.649902;3.021546429
36338;1999-06-27;2552.649902;3.021546429
36339;1999-06-28;2602.439941;2.963738019
36340;1999-06-29;2642.110107;2.919238746
36341;1999-06-30;2686.120117;2.871409267
36342;1999-07-01;2706.179932;2.850124673
36343;1999-07-02;2741.02002;2.813897797
36344;1999-07-03;2741.02002;2.813897797
36345;1999-07-04;2741.02002;2.813897797
36346;1999-07-05;2741.02002;2.813897797
36347;1999-07-06;2736.780029;2.818257263
36348;1999-07-07;2743.040039;2.811825597
36349;1999-07-08;2771.860107;2.782589993
36350;1999-07-09;2793.070068;2.761459615
36351;1999-07-10;2793.070068;2.761459615
36352;1999-07-11;2793.070068;2.761459615
36353;1999-07-12;2790.439941;2.764062427
36354;1999-07-13;2778.22998;2.776210123
36355;1999-07-14;2818.129883;2.736903732
36356;1999-07-15;2839.370117;2.71643001
36357;1999-07-16;2864.47998;2.692617944
