time_from_start,time_from_previous,industry,top_investor_count,other_investor_count,top_investor_sum,other_investor_sum,top_investor_rounds,other_investor_rounds,Deflator,Deflator_1M,Deflator_3M,Deflator_6M,Deflator_9M,1dd_unicorn_premium,30dd_unicorn_premium,60dd_unicorn_premium,90dd_unicorn_premium,val_log,val_rate,sum_raised_log,class
672.0,72.0,1.0,3.0,2.0,6.0,2.0,3.0,1.0,0.5325655555299563,0.44482529994320097,0.4736280341025559,0.5838708201569676,0.5683417972685076,-0.01220303590020455,0.026154734073864594,-0.016156700224591924,0.003176568968948912,19.262247929630583,19.452976425274386,16.489659207390805,narwhal
1296.0,1052.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.6470709300242411,0.6390441674790635,0.6651434806190208,0.5551407709936634,0.6351005895436921,-0.02176119822969369,-0.006938608296718218,-0.003936472063759577,0.03515097619734053,19.502485914304096,0.6763275612077995,15.796512026830857,rhino
1747.0,297.0,2.0,6.0,5.0,14.0,10.0,4.0,3.0,0.4345594041607057,0.37290803492410146,0.3233456748405039,0.4532231500509282,0.37213034885675655,0.002030024622608373,0.05506543958929644,0.123144966480627,0.13679200383953805,18.80594314474301,1.0609557024672744,17.993736588841408,rhino
