,Date,wtd_marketcap_add_ritter,cumsum_add_ritter,wtd_marketcap_nasdaq,cumsum_nasdaq
0,2009-01-02,1.0,1.0,0.034391550962646456,1.0343915509626465
1,2009-01-05,0.009798749659662006,1.009798749659662,-0.0025641878778372984,1.0318273630848092
2,2009-01-06,0.014516975391378516,1.0243157250510406,0.014845962891082642,1.0466733259758918
3,2009-01-07,-0.04803425584365706,0.9762814692073836,-0.03280068257275737,1.0138726434031344
