,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_objective,param_reg_lambda,param_scale_pos_weight,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
"0,0.07510312398274739,0.00663391637577046,0.005208571751912435,0.007366032812147957,0.5,0,0.1,3,binary:logistic,0,1,0.8,""{'colsample_bytree': 0.5, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'objective': 'binary:logistic', 'reg_lambda': 0, 'scale_pos_weight': 1, 'subsample': 0.8}"",0.7569444444444445,0.7535211267605634,0.738255033557047,0.749573534920685,0.0081244950952946,193"
"1,0.08236344655354817,0.003845390541049003,0.0,0.0,0.5,0,0.1,3,binary:logistic,0,3,0.8,""{'colsample_bytree': 0.5, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'objective': 'binary:logistic', 'reg_lambda': 0, 'scale_pos_weight': 3, 'subsample': 0.8}"",0.7745664739884393,0.7678571428571428,0.7241379310344828,0.7555205159600216,0.02235924504560085,94"
"2,0.08024859428405762,0.003847837396415239,0.005209048589070638,0.007366707161724132,0.5,0,0.1,3,binary:logistic,0,5,0.8,""{'colsample_bytree': 0.5, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'objective': 'binary:logistic', 'reg_lambda': 0, 'scale_pos_weight': 5, 'subsample': 0.8}"",0.770949720670391,0.7572254335260116,0.7297297297297297,0.7526349613087108,0.017138188151423865,126"
"3,0.08063634236653645,0.0035441566747194497,0.005209048589070638,0.007366707161724132,0.5,0,0.1,3,binary:logistic,1,1,0.8,""{'colsample_bytree': 0.5, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'objective': 'binary:logistic', 'reg_lambda': 1, 'scale_pos_weight': 1, 'subsample': 0.8}"",0.7420494699646644,0.7561837455830389,0.7516778523489932,0.7499703559655654,0.005895257683856765,185"
